Strasse,Hnr,adresse,lat,long,Alphateil,Zusatz,WahlbezirkNr,WahlbezirkName,WahlraumAnschriftStr
Maulhoop,19,"19 Maulhoop, Verden (Aller)",529307072,92271612,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,20,"20 Maulhoop, Verden (Aller)",529311386,9227592099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,21,"21 Maulhoop, Verden (Aller)",52930963,9227133499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,22,"22 Maulhoop, Verden (Aller)",529312665,92275783,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,23,"23 Maulhoop, Verden (Aller)",529310953,92270641,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,24,"24 Maulhoop, Verden (Aller)",529314399,92275228,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,25,"25 Maulhoop, Verden (Aller)",529313099,92270225,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,26,"26 Maulhoop, Verden (Aller)",529315678,92275089,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,27,"27 Maulhoop, Verden (Aller)",52931479,92270226,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,28,"28 Maulhoop, Verden (Aller)",529316957,9227495099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,29,"29 Maulhoop, Verden (Aller)",529316594,9227012199999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,29,"29 Maulhoop, Verden (Aller)",529316594,9227012199999990,a,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,31,"31 Maulhoop, Verden (Aller)",529319993,9226856,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,32,"32 Maulhoop, Verden (Aller)",529326084,9227175899999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,32,"32 Maulhoop, Verden (Aller)",529326084,9227175899999990,a,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,33,"33 Maulhoop, Verden (Aller)",529323418,9226800599999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,34,"34 Maulhoop, Verden (Aller)",529328729,9227037,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,35,"35 Maulhoop, Verden (Aller)",529324784,92266756,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,36,"36 Maulhoop, Verden (Aller)",529345575,92266777,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,36,"36 Maulhoop, Verden (Aller)",529345575,92266777,,0,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,38,"38 Maulhoop, Verden (Aller)",529346927,9226652999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,39,"39 Maulhoop, Verden (Aller)",5293274719999990,9226481200000000,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,40,"40 Maulhoop, Verden (Aller)",52935134,92267739,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,41,"41 Maulhoop, Verden (Aller)",529329575,92264952,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,42,"42 Maulhoop, Verden (Aller)",529359641,92266785,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,43,"43 Maulhoop, Verden (Aller)",5293309410000000,9226486,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,44,"44 Maulhoop, Verden (Aller)",529359,922701,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,45,"45 Maulhoop, Verden (Aller)",5293339109999990,92263564,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,46,"46 Maulhoop, Verden (Aller)",5293584,922729,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,47,"47 Maulhoop, Verden (Aller)",529335732,92261897,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,48,"48 Maulhoop, Verden (Aller)",529366104,9226732499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,49,"49 Maulhoop, Verden (Aller)",529338746,92261203,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,50,"50 Maulhoop, Verden (Aller)",529366004,9226822499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,52,"52 Maulhoop, Verden (Aller)",529366061,9226871800000000,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,53,"53 Maulhoop, Verden (Aller)",5293409219999990,9226187699999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,54,"54 Maulhoop, Verden (Aller)",529365974,92269829,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,55,"55 Maulhoop, Verden (Aller)",529341825,92261502,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,56,"56 Maulhoop, Verden (Aller)",529369865,9226943799999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,58,"58 Maulhoop, Verden (Aller)",529365721,9226808199999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,59,"59 Maulhoop, Verden (Aller)",529343407,92261066,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,60,"60 Maulhoop, Verden (Aller)",5293660010000000,92270837,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,61,"61 Maulhoop, Verden (Aller)",529345553,9226065,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,62,"62 Maulhoop, Verden (Aller)",529365496,92275944,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,63,"63 Maulhoop, Verden (Aller)",529351667,92258151,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,64,"64 Maulhoop, Verden (Aller)",529369443,9226871899999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,65,"65 Maulhoop, Verden (Aller)",529353192,92260499,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,66,"66 Maulhoop, Verden (Aller)",529369632,92269352,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,67,"67 Maulhoop, Verden (Aller)",529355049,92258152,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,68,"68 Maulhoop, Verden (Aller)",5293697,9227,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,69,"69 Maulhoop, Verden (Aller)",529356407,9226108199999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,70,"70 Maulhoop, Verden (Aller)",5293696,922725,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,71,"71 Maulhoop, Verden (Aller)",529358257,9226025199999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,72,"72 Maulhoop, Verden (Aller)",5293692249999990,92271498,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,73,"73 Maulhoop, Verden (Aller)",529358547,9226183299999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,74,"74 Maulhoop, Verden (Aller)",5293696,922725,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,75,"75 Maulhoop, Verden (Aller)",5293611,922609,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,76,"76 Maulhoop, Verden (Aller)",529369095,92273166,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,77,"77 Maulhoop, Verden (Aller)",5293619,922579,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,78,"78 Maulhoop, Verden (Aller)",529368916,92274104,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,78,"78 Maulhoop, Verden (Aller)",529368916,92274104,a,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,79,"79 Maulhoop, Verden (Aller)",5293669,922621,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,80,"80 Maulhoop, Verden (Aller)",529372477,92273167,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,81,"81 Maulhoop, Verden (Aller)",5293669,922594,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,82,"82 Maulhoop, Verden (Aller)",529373762,92270582,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,84,"84 Maulhoop, Verden (Aller)",5293749709999990,92271392,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,86,"86 Maulhoop, Verden (Aller)",529374972,92271893,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,93,"93 Maulhoop, Verden (Aller)",529373617,9226664699999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,95,"95 Maulhoop, Verden (Aller)",529372906,9226407499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,97,"97 Maulhoop, Verden (Aller)",529373,922634,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,99,"99 Maulhoop, Verden (Aller)",5293734,92263,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,101,"101 Maulhoop, Verden (Aller)",529373109,9226198,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,103,"103 Maulhoop, Verden (Aller)",529373109,9226118099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,105,"105 Maulhoop, Verden (Aller)",529373109,9226078099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,107,"107 Maulhoop, Verden (Aller)",529375811,92267019,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,109,"109 Maulhoop, Verden (Aller)",529375065,92266187,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,111,"111 Maulhoop, Verden (Aller)",529375969,92266359,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,113,"113 Maulhoop, Verden (Aller)",529375343,92264631,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,115,"115 Maulhoop, Verden (Aller)",529375374,92263935,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,117,"117 Maulhoop, Verden (Aller)",529375408,92263202,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,119,"119 Maulhoop, Verden (Aller)",529375618,9226225999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Maulhoop,121,"121 Maulhoop, Verden (Aller)",529375601,92261758,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,1,"1 Memelstraﬂe, Verden (Aller)",529375942,92304577,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,3,"3 Memelstraﬂe, Verden (Aller)",529375704,92302214,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,4,"4 Memelstraﬂe, Verden (Aller)",529379374,92294468,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,7,"7 Memelstraﬂe, Verden (Aller)",5293768310000000,92298601,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,8,"8 Memelstraﬂe, Verden (Aller)",529380519,9228387099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,9,"9 Memelstraﬂe, Verden (Aller)",529376453,9229533499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,10,"10 Memelstraﬂe, Verden (Aller)",529380347,9227525499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,11,"11 Memelstraﬂe, Verden (Aller)",529376854,9229290299999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,12,"12 Memelstraﬂe, Verden (Aller)",529380738,92270252,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,13,"13 Memelstraﬂe, Verden (Aller)",529377028,9229068,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,14,"14 Memelstraﬂe, Verden (Aller)",529380581,92265492,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,15,"15 Memelstraﬂe, Verden (Aller)",52937679,9228831699999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Memelstraﬂe,17,"17 Memelstraﬂe, Verden (Aller)",529377007,92285538,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,2,"2 Neiﬂestraﬂe, Verden (Aller)",5293772670000000,9228220199999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,3,"3 Neiﬂestraﬂe, Verden (Aller)",529373169,92285953,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,4,"4 Neiﬂestraﬂe, Verden (Aller)",529374753,92281923,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,5,"5 Neiﬂestraﬂe, Verden (Aller)",529370243,92285535,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,6,"6 Neiﬂestraﬂe, Verden (Aller)",529373061,92281923,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,7,"7 Neiﬂestraﬂe, Verden (Aller)",529368595,92284978,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,8,"8 Neiﬂestraﬂe, Verden (Aller)",52937059,92281088,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,9,"9 Neiﬂestraﬂe, Verden (Aller)",529366904,92284977,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,10,"10 Neiﬂestraﬂe, Verden (Aller)",529368986,9227997499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,11,"11 Neiﬂestraﬂe, Verden (Aller)",529365441,92284768,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,13,"13 Neiﬂestraﬂe, Verden (Aller)",529363609,92283864,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,15,"15 Neiﬂestraﬂe, Verden (Aller)",529361918,92283863,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,17,"17 Neiﬂestraﬂe, Verden (Aller)",529359815,92283723,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Neiﬂestraﬂe,19,"19 Neiﬂestraﬂe, Verden (Aller)",529356932,9228274899999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,1,"1 Oderplatz, Verden (Aller)",5293433,9228259999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,2,"2 Oderplatz, Verden (Aller)",5293434999999990,9228959999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,3,"3 Oderplatz, Verden (Aller)",5293445800000000,9228406099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,4,"4 Oderplatz, Verden (Aller)",5293449,9229049999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,5,"5 Oderplatz, Verden (Aller)",529348,9228119999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,6,"6 Oderplatz, Verden (Aller)",5293463000000000,9229099999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,7,"7 Oderplatz, Verden (Aller)",529348501,92277641,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,8,"8 Oderplatz, Verden (Aller)",5293527880000000,92292676,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,10,"10 Oderplatz, Verden (Aller)",529350708,92292057,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,12,"12 Oderplatz, Verden (Aller)",5293502100000000,9229303,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,14,"14 Oderplatz, Verden (Aller)",52935,922944,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Oderplatz,16,"16 Oderplatz, Verden (Aller)",5293498,92295,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,1,"1 Okerstraﬂe, Verden (Aller)",529331632,92287324,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,3,"3 Okerstraﬂe, Verden (Aller)",52933148,9228385,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,4,"4 Okerstraﬂe, Verden (Aller)",529333036,92284408,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,5,"5 Okerstraﬂe, Verden (Aller)",5293312419999990,92281488,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,6,"6 Okerstraﬂe, Verden (Aller)",5293345369999990,92282601,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,8,"8 Okerstraﬂe, Verden (Aller)",5293343429999990,9227968299999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,9,"9 Okerstraﬂe, Verden (Aller)",529330723,92277319,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,10,"10 Okerstraﬂe, Verden (Aller)",5293341479999990,92276764,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,11,"11 Okerstraﬂe, Verden (Aller)",52933094,9227454,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Okerstraﬂe,13,"13 Okerstraﬂe, Verden (Aller)",529330983,92270449,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,3,"3 Rheinstraﬂe, Verden (Aller)",529337227,92296868,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,23,"23 Rheinstraﬂe, Verden (Aller)",529339915,92267874,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,25,"25 Rheinstraﬂe, Verden (Aller)",5293385000000000,922691,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,26,"26 Rheinstraﬂe, Verden (Aller)",529346831,9227134999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,27,"27 Rheinstraﬂe, Verden (Aller)",5293371,922691,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,28,"28 Rheinstraﬂe, Verden (Aller)",5293442,92274,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,29,"29 Rheinstraﬂe, Verden (Aller)",529340164,92272807,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,30,"30 Rheinstraﬂe, Verden (Aller)",5293438,9227649999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,31,"31 Rheinstraﬂe, Verden (Aller)",5293387,9227409999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,32,"32 Rheinstraﬂe, Verden (Aller)",5293434,922795,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,33,"33 Rheinstraﬂe, Verden (Aller)",5293371,9227409999999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,35,"35 Rheinstraﬂe, Verden (Aller)",529339914,92278712,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Rheinstraﬂe,37,"37 Rheinstraﬂe, Verden (Aller)",529337909,92280031,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saalestraﬂe,1,"1 Saalestraﬂe, Verden (Aller)",529372909,92289288,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saalestraﬂe,3,"3 Saalestraﬂe, Verden (Aller)",5293725070000000,9229172,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saalestraﬂe,5,"5 Saalestraﬂe, Verden (Aller)",529372474,92294847,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saalestraﬂe,7,"7 Saalestraﬂe, Verden (Aller)",529372214,92298182,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,1,"1 Saarstraﬂe, Verden (Aller)",52932218,92289265,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,2,"2 Saarstraﬂe, Verden (Aller)",529324911,9228676499999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,2,"2 Saarstraﬂe, Verden (Aller)",529324911,9228676499999990,a,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,3,"3 Saarstraﬂe, Verden (Aller)",52932166,9228509599999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,4,"4 Saarstraﬂe, Verden (Aller)",529325085,92284542,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,5,"5 Saarstraﬂe, Verden (Aller)",5293223,92280748,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,6,"6 Saarstraﬂe, Verden (Aller)",529324392,92282596,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,7,"7 Saarstraﬂe, Verden (Aller)",529321646,92279406,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,8,"8 Saarstraﬂe, Verden (Aller)",529324565,92280373,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,9,"9 Saarstraﬂe, Verden (Aller)",529320945,92278009,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,10,"10 Saarstraﬂe, Verden (Aller)",529324327,9227801099999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,11,"11 Saarstraﬂe, Verden (Aller)",529321302,92274517,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,12,"12 Saarstraﬂe, Verden (Aller)",529324089,9227564899999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,13,"13 Saarstraﬂe, Verden (Aller)",5293213,9227391599999990,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,14,"14 Saarstraﬂe, Verden (Aller)",529323851,92273286,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Saarstraﬂe,17,"17 Saarstraﬂe, Verden (Aller)",529318324,92262863,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Spreeweg,1,"1 Spreeweg, Verden (Aller)",529380997,92277757,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Spreeweg,2,"2 Spreeweg, Verden (Aller)",5293833490000000,9228283,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Spreeweg,3,"3 Spreeweg, Verden (Aller)",5293835989999990,92276924,,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
Werrastraﬂe,6,"6 Werrastraﬂe, Verden (Aller)",529294974,92285779,a,,101,Kindertagesst‰tte Neiﬂestraﬂe,Neiﬂestraﬂe  12
